alternative,value,rank,size,iteration,custom_id,alternative_of_interest,starting_id,type,n_alternatives
1,0.8367346938775511,3,169,70,8,False,4,IC,8
7,0.673469387755102,4,169,70,2,False,4,IC,8
2,0.6734693877551019,5,169,70,5,False,4,IC,8
6,0.5510204081632654,6,169,70,1,False,4,IC,8
4,0.5510204081632654,6,169,70,6,False,4,IC,8
5,0.5102040816326531,8,169,70,7,False,4,IC,8
0,1.0,1,179,80,4,True,4,IC,8
3,0.8775510204081632,2,179,80,3,False,4,IC,8
1,0.8367346938775511,3,179,80,8,False,4,IC,8
7,0.673469387755102,4,179,80,2,False,4,IC,8
2,0.6734693877551019,5,179,80,5,False,4,IC,8
6,0.5510204081632654,6,179,80,1,False,4,IC,8
4,0.5510204081632654,6,179,80,6,False,4,IC,8
5,0.5102040816326531,8,179,80,7,False,4,IC,8
0,1.0,1,189,90,4,True,4,IC,8
3,0.8775510204081632,2,189,90,3,False,4,IC,8
1,0.8367346938775511,3,189,90,8,False,4,IC,8
7,0.673469387755102,4,189,90,2,False,4,IC,8
2,0.6734693877551019,5,189,90,5,False,4,IC,8
6,0.5510204081632654,6,189,90,1,False,4,IC,8
4,0.5510204081632654,6,189,90,6,False,4,IC,8
5,0.5102040816326531,8,189,90,7,False,4,IC,8
0,1.0,1,199,100,4,True,4,IC,8
3,0.8775510204081632,2,199,100,3,False,4,IC,8
1,0.8367346938775511,3,199,100,8,False,4,IC,8
7,0.673469387755102,4,199,100,2,False,4,IC,8
2,0.6734693877551019,5,199,100,5,False,4,IC,8
6,0.5510204081632654,6,199,100,1,False,4,IC,8
4,0.5510204081632654,6,199,100,6,False,4,IC,8
5,0.5102040816326531,8,199,100,7,False,4,IC,8
3,1.0,1,100,0,1,False,4,IC,8
2,1.0,1,100,0,2,False,4,IC,8
4,1.0,1,100,0,3,False,4,IC,8
6,0.979591836734694,4,100,0,4,True,4,IC,8
7,0.979591836734694,4,100,0,5,False,4,IC,8
0,0.9387755102040816,6,100,0,6,False,4,IC,8
5,0.9387755102040816,6,100,0,7,False,4,IC,8
1,0.8571428571428571,8,100,0,8,False,4,IC,8
6,1.0,1,109,10,4,True,4,IC,8
2,1.0,1,109,10,2,False,4,IC,8
7,0.9591836734693878,3,109,10,5,False,4,IC,8
4,0.9489795918367347,4,109,10,3,False,4,IC,8
3,0.8673469387755103,5,109,10,1,False,4,IC,8
1,0.7959183673469388,6,109,10,8,False,4,IC,8
0,0.7653061224489796,7,109,10,6,False,4,IC,8
5,0.6938775510204082,8,109,10,7,False,4,IC,8
6,1.0,1,119,20,4,True,4,IC,8
7,0.9489795918367347,2,119,20,5,False,4,IC,8
2,0.8775510204081632,3,119,20,2,False,4,IC,8
3,0.7857142857142857,4,119,20,1,False,4,IC,8
1,0.7346938775510204,5,119,20,8,False,4,IC,8
4,0.7346938775510203,6,119,20,3,False,4,IC,8
0,0.6224489795918366,7,119,20,6,False,4,IC,8
5,0.5816326530612245,8,119,20,7,False,4,IC,8
6,1.0,1,129,30,4,True,4,IC,8
7,0.8775510204081634,2,129,30,5,False,4,IC,8
2,0.7959183673469388,3,129,30,2,False,4,IC,8
1,0.7346938775510204,4,129,30,8,False,4,IC,8
3,0.7142857142857143,5,129,30,1,False,4,IC,8
0,0.5714285714285714,6,129,30,6,False,4,IC,8
4,0.5714285714285714,6,129,30,3,False,4,IC,8
5,0.5204081632653061,8,129,30,7,False,4,IC,8
6,1.0,1,139,40,4,True,4,IC,8
7,0.8571428571428571,2,139,40,5,False,4,IC,8
1,0.7346938775510204,3,139,40,8,False,4,IC,8
2,0.7346938775510203,4,139,40,2,False,4,IC,8
3,0.6938775510204083,5,139,40,1,False,4,IC,8
4,0.5510204081632654,6,139,40,3,False,4,IC,8
0,0.5306122448979592,7,139,40,6,False,4,IC,8
5,0.5204081632653061,8,139,40,7,False,4,IC,8
6,1.0,1,149,50,4,True,4,IC,8
7,0.8571428571428571,2,149,50,5,False,4,IC,8
1,0.7346938775510204,3,149,50,8,False,4,IC,8
2,0.6938775510204082,4,149,50,2,False,4,IC,8
3,0.673469387755102,5,149,50,1,False,4,IC,8
4,0.5510204081632654,6,149,50,3,False,4,IC,8
0,0.5306122448979592,7,149,50,6,False,4,IC,8
5,0.5,8,149,50,7,False,4,IC,8
6,1.0,1,159,60,4,True,4,IC,8
7,0.8571428571428571,2,159,60,5,False,4,IC,8
1,0.7346938775510204,3,159,60,8,False,4,IC,8
3,0.673469387755102,4,159,60,1,False,4,IC,8
2,0.6734693877551019,5,159,60,2,False,4,IC,8
4,0.5510204081632654,6,159,60,3,False,4,IC,8
0,0.5306122448979592,7,159,60,6,False,4,IC,8
5,0.5,8,159,60,7,False,4,IC,8
6,1.0,1,169,70,4,True,4,IC,8
7,0.8571428571428571,2,169,70,5,False,4,IC,8
1,0.7346938775510204,3,169,70,8,False,4,IC,8
3,0.673469387755102,4,169,70,1,False,4,IC,8
2,0.6734693877551019,5,169,70,2,False,4,IC,8
4,0.5510204081632654,6,169,70,3,False,4,IC,8
0,0.5306122448979592,7,169,70,6,False,4,IC,8
5,0.5,8,169,70,7,False,4,IC,8
6,1.0,1,179,80,4,True,4,IC,8
7,0.8571428571428571,2,179,80,5,False,4,IC,8
1,0.7346938775510204,3,179,80,8,False,4,IC,8
3,0.673469387755102,4,179,80,1,False,4,IC,8
2,0.6734693877551019,5,179,80,2,False,4,IC,8
4,0.5510204081632654,6,179,80,3,False,4,IC,8
0,0.5306122448979592,7,179,80,6,False,4,IC,8
5,0.5,8,179,80,7,False,4,IC,8
6,1.0,1,189,90,4,True,4,IC,8
7,0.8571428571428571,2,189,90,5,False,4,IC,8
1,0.7346938775510204,3,189,90,8,False,4,IC,8
3,0.673469387755102,4,189,90,1,False,4,IC,8
2,0.6734693877551019,5,189,90,2,False,4,IC,8
4,0.5510204081632654,6,189,90,3,False,4,IC,8
0,0.5306122448979592,7,189,90,6,False,4,IC,8
5,0.5,8,189,90,7,False,4,IC,8
6,1.0,1,199,100,4,True,4,IC,8
7,0.8571428571428571,2,199,100,5,False,4,IC,8
1,0.7346938775510204,3,199,100,8,False,4,IC,8
3,0.673469387755102,4,199,100,1,False,4,IC,8
2,0.6734693877551019,5,199,100,2,False,4,IC,8
4,0.5510204081632654,6,199,100,3,False,4,IC,8
0,0.5306122448979592,7,199,100,6,False,4,IC,8
5,0.5,8,199,100,7,False,4,IC,8
6,1.0,1,100,0,1,False,4,IC,8
7,1.0,1,100,0,2,False,4,IC,8
3,1.0,1,100,0,3,False,4,IC,8
0,1.0,1,100,0,4,True,4,IC,8
2,1.0,1,100,0,5,False,4,IC,8
5,1.0,1,100,0,6,False,4,IC,8
1,0.979591836734694,7,100,0,7,False,4,IC,8
4,0.9591836734693878,8,100,0,8,False,4,IC,8
0,1.0,1,109,10,4,True,4,IC,8
2,1.0,1,109,10,5,False,4,IC,8
5,0.9591836734693878,3,109,10,6,False,4,IC,8
6,0.9489795918367347,4,109,10,1,False,4,IC,8
4,0.9285714285714286,5,109,10,8,False,4,IC,8
7,0.8979591836734694,6,109,10,2,False,4,IC,8
1,0.8775510204081634,7,109,10,7,False,4,IC,8
3,0.826530612244898,8,109,10,3,False,4,IC,8
0,1.0,1,119,20,4,True,4,IC,8
2,0.979591836734694,2,119,20,5,False,4,IC,8
4,0.8979591836734694,3,119,20,8,False,4,IC,8
5,0.8979591836734694,3,119,20,6,False,4,IC,8
7,0.7755102040816327,5,119,20,2,False,4,IC,8
6,0.7346938775510204,6,119,20,1,False,4,IC,8
1,0.6938775510204083,7,119,20,7,False,4,IC,8
3,0.5918367346938774,8,119,20,3,False,4,IC,8
0,1.0,1,129,30,4,True,4,IC,8
2,0.9591836734693878,2,129,30,5,False,4,IC,8
4,0.8775510204081632,3,129,30,8,False,4,IC,8
5,0.7755102040816327,4,129,30,6,False,4,IC,8
7,0.6836734693877551,5,129,30,2,False,4,IC,8
6,0.6122448979591837,6,129,30,1,False,4,IC,8
1,0.6122448979591837,6,129,30,7,False,4,IC,8
3,0.5612244897959183,8,129,30,3,False,4,IC,8
0,1.0,1,139,40,4,True,4,IC,8
2,0.8979591836734694,2,139,40,5,False,4,IC,8
4,0.8571428571428571,3,139,40,8,False,4,IC,8
5,0.7346938775510204,4,139,40,6,False,4,IC,8
7,0.6734693877551019,5,139,40,2,False,4,IC,8
1,0.5918367346938777,6,139,40,7,False,4,IC,8
6,0.5714285714285714,7,139,40,1,False,4,IC,8
3,0.5306122448979591,8,139,40,3,False,4,IC,8
0,1.0,1,149,50,4,True,4,IC,8
2,0.8775510204081634,2,149,50,5,False,4,IC,8
4,0.8571428571428571,3,149,50,8,False,4,IC,8
5,0.7040816326530612,4,149,50,6,False,4,IC,8
7,0.6734693877551019,5,149,50,2,False,4,IC,8
6,0.5510204081632654,6,149,50,1,False,4,IC,8
1,0.5510204081632654,6,149,50,7,False,4,IC,8
3,0.5102040816326531,8,149,50,3,False,4,IC,8
0,1.0,1,159,60,4,True,4,IC,8
2,0.8775510204081634,2,159,60,5,False,4,IC,8
4,0.8571428571428571,3,159,60,8,False,4,IC,8
5,0.6938775510204083,4,159,60,6,False,4,IC,8
7,0.6734693877551019,5,159,60,2,False,4,IC,8
6,0.5510204081632654,6,159,60,1,False,4,IC,8
1,0.5510204081632654,6,159,60,7,False,4,IC,8
3,0.5102040816326531,8,159,60,3,False,4,IC,8
0,1.0,1,169,70,4,True,4,IC,8
2,0.8775510204081634,2,169,70,5,False,4,IC,8
4,0.8571428571428571,3,169,70,8,False,4,IC,8
5,0.673469387755102,4,169,70,6,False,4,IC,8
7,0.6734693877551019,5,169,70,2,False,4,IC,8
6,0.5510204081632654,6,169,70,1,False,4,IC,8
1,0.5510204081632654,6,169,70,7,False,4,IC,8
3,0.5102040816326531,8,169,70,3,False,4,IC,8
0,1.0,1,179,80,4,True,4,IC,8
2,0.8775510204081634,2,179,80,5,False,4,IC,8
4,0.8571428571428571,3,179,80,8,False,4,IC,8
5,0.673469387755102,4,179,80,6,False,4,IC,8
7,0.6734693877551019,5,179,80,2,False,4,IC,8
6,0.5510204081632654,6,179,80,1,False,4,IC,8
1,0.5510204081632654,6,179,80,7,False,4,IC,8
3,0.5102040816326531,8,179,80,3,False,4,IC,8
0,1.0,1,189,90,4,True,4,IC,8
2,0.8775510204081634,2,189,90,5,False,4,IC,8
4,0.8571428571428571,3,189,90,8,False,4,IC,8
5,0.673469387755102,4,189,90,6,False,4,IC,8
7,0.6734693877551019,5,189,90,2,False,4,IC,8
6,0.5510204081632654,6,189,90,1,False,4,IC,8
1,0.5510204081632654,6,189,90,7,False,4,IC,8
3,0.5102040816326531,8,189,90,3,False,4,IC,8
0,1.0,1,199,100,4,True,4,IC,8
2,0.8775510204081634,2,199,100,5,False,4,IC,8
4,0.8571428571428571,3,199,100,8,False,4,IC,8
5,0.673469387755102,4,199,100,6,False,4,IC,8
7,0.6734693877551019,5,199,100,2,False,4,IC,8
6,0.5510204081632654,6,199,100,1,False,4,IC,8
1,0.5510204081632654,6,199,100,7,False,4,IC,8
3,0.5102040816326531,8,199,100,3,False,4,IC,8
6,1.0,1,100,0,1,False,4,IC,8
2,1.0,1,100,0,2,False,4,IC,8
4,1.0,1,100,0,3,False,4,IC,8
5,1.0,1,100,0,4,True,4,IC,8
3,0.9897959183673469,5,100,0,5,False,4,IC,8
7,0.979591836734694,6,100,0,6,False,4,IC,8
1,0.979591836734694,6,100,0,7,False,4,IC,8
0,0.979591836734694,6,100,0,8,False,4,IC,8
2,1.0,1,109,10,2,False,4,IC,8
4,1.0,1,109,10,3,False,4,IC,8
5,1.0,1,109,10,4,True,4,IC,8
6,0.9693877551020408,4,109,10,1,False,4,IC,8
0,0.9285714285714286,5,109,10,8,False,4,IC,8
3,0.8877551020408163,6,109,10,5,False,4,IC,8
1,0.8673469387755102,7,109,10,7,False,4,IC,8
7,0.8571428571428571,8,109,10,6,False,4,IC,8
4,1.0,1,119,20,3,False,4,IC,8
5,1.0,1,119,20,4,True,4,IC,8
2,0.979591836734694,3,119,20,2,False,4,IC,8
3,0.7346938775510203,4,119,20,5,False,4,IC,8
6,0.7244897959183673,5,119,20,1,False,4,IC,8
7,0.673469387755102,6,119,20,6,False,4,IC,8
0,0.6326530612244898,7,119,20,8,False,4,IC,8
1,0.5918367346938774,8,119,20,7,False,4,IC,8
5,1.0,1,129,30,4,True,4,IC,8
2,0.9591836734693878,2,129,30,2,False,4,IC,8
4,0.9183673469387755,3,129,30,3,False,4,IC,8
3,0.6836734693877551,4,129,30,5,False,4,IC,8
7,0.673469387755102,5,129,30,6,False,4,IC,8
0,0.6020408163265306,6,129,30,8,False,4,IC,8
6,0.5714285714285714,7,129,30,1,False,4,IC,8
1,0.5510204081632654,8,129,30,7,False,4,IC,8
5,1.0,1,139,40,4,True,4,IC,8
2,0.8877551020408163,2,139,40,2,False,4,IC,8
4,0.8775510204081632,3,139,40,3,False,4,IC,8
7,0.673469387755102,4,139,40,6,False,4,IC,8
3,0.6734693877551019,5,139,40,5,False,4,IC,8
0,0.5510204081632654,6,139,40,8,False,4,IC,8
1,0.5306122448979592,7,139,40,7,False,4,IC,8
6,0.5306122448979591,8,139,40,1,False,4,IC,8
5,1.0,1,149,50,4,True,4,IC,8
2,0.8775510204081632,2,149,50,2,False,4,IC,8
4,0.8775510204081632,2,149,50,3,False,4,IC,8
7,0.673469387755102,4,149,50,6,False,4,IC,8
3,0.6734693877551019,5,149,50,5,False,4,IC,8
0,0.5510204081632654,6,149,50,8,False,4,IC,8
1,0.5306122448979592,7,149,50,7,False,4,IC,8
6,0.5102040816326531,8,149,50,1,False,4,IC,8
5,1.0,1,159,60,4,True,4,IC,8
2,0.8775510204081632,2,159,60,2,False,4,IC,8
4,0.8775510204081632,2,159,60,3,False,4,IC,8
7,0.673469387755102,4,159,60,6,False,4,IC,8
3,0.6734693877551019,5,159,60,5,False,4,IC,8
0,0.5510204081632654,6,159,60,8,False,4,IC,8
1,0.5306122448979592,7,159,60,7,False,4,IC,8
6,0.5102040816326531,8,159,60,1,False,4,IC,8
5,1.0,1,169,70,4,True,4,IC,8
2,0.8775510204081632,2,169,70,2,False,4,IC,8
4,0.8775510204081632,2,169,70,3,False,4,IC,8
7,0.673469387755102,4,169,70,6,False,4,IC,8
3,0.6734693877551019,5,169,70,5,False,4,IC,8
0,0.5510204081632654,6,169,70,8,False,4,IC,8
1,0.5306122448979592,7,169,70,7,False,4,IC,8
6,0.5102040816326531,8,169,70,1,False,4,IC,8
5,1.0,1,179,80,4,True,4,IC,8
2,0.8775510204081632,2,179,80,2,False,4,IC,8
4,0.8775510204081632,2,179,80,3,False,4,IC,8
7,0.673469387755102,4,179,80,6,False,4,IC,8
3,0.6734693877551019,5,179,80,5,False,4,IC,8
0,0.5510204081632654,6,179,80,8,False,4,IC,8
1,0.5306122448979592,7,179,80,7,False,4,IC,8
6,0.5102040816326531,8,179,80,1,False,4,IC,8
5,1.0,1,189,90,4,True,4,IC,8
2,0.8775510204081632,2,189,90,2,False,4,IC,8
4,0.8775510204081632,2,189,90,3,False,4,IC,8
7,0.673469387755102,4,189,90,6,False,4,IC,8
3,0.6734693877551019,5,189,90,5,False,4,IC,8
0,0.5510204081632654,6,189,90,8,False,4,IC,8
1,0.5306122448979592,7,189,90,7,False,4,IC,8
6,0.5102040816326531,8,189,90,1,False,4,IC,8
5,1.0,1,199,100,4,True,4,IC,8
2,0.8775510204081632,2,199,100,2,False,4,IC,8
4,0.8775510204081632,2,199,100,3,False,4,IC,8
7,0.673469387755102,4,199,100,6,False,4,IC,8
3,0.6734693877551019,5,199,100,5,False,4,IC,8
0,0.5510204081632654,6,199,100,8,False,4,IC,8
1,0.5306122448979592,7,199,100,7,False,4,IC,8
6,0.5102040816326531,8,199,100,1,False,4,IC,8
6,1.0,1,100,0,1,False,4,IC,8
7,1.0,1,100,0,2,False,4,IC,8
3,1.0,1,100,0,3,False,4,IC,8
1,1.0,1,100,0,4,True,4,IC,8
0,1.0,1,100,0,5,False,4,IC,8
2,1.0,1,100,0,6,False,4,IC,8
4,0.9897959183673469,7,100,0,7,False,4,IC,8
5,0.9897959183673469,7,100,0,8,False,4,IC,8
3,1.0,1,109,10,3,False,4,IC,8
1,1.0,1,109,10,4,True,4,IC,8
0,1.0,1,109,10,5,False,4,IC,8
7,0.9693877551020408,4,109,10,2,False,4,IC,8
6,0.9489795918367347,5,109,10,1,False,4,IC,8
4,0.9387755102040816,6,109,10,7,False,4,IC,8
5,0.8877551020408163,7,109,10,8,False,4,IC,8
2,0.826530612244898,8,109,10,6,False,4,IC,8
3,1.0,1,119,20,3,False,4,IC,8
1,1.0,1,119,20,4,True,4,IC,8
0,0.979591836734694,3,119,20,5,False,4,IC,8
6,0.7755102040816327,4,119,20,1,False,4,IC,8
4,0.7755102040816327,4,119,20,7,False,4,IC,8
7,0.7142857142857143,6,119,20,2,False,4,IC,8
5,0.7142857142857143,6,119,20,8,False,4,IC,8
2,0.6428571428571429,8,119,20,6,False,4,IC,8
1,1.0,1,129,30,4,True,4,IC,8
3,0.9591836734693878,2,129,30,3,False,4,IC,8
0,0.9285714285714286,3,129,30,5,False,4,IC,8
6,0.7142857142857143,4,129,30,1,False,4,IC,8
4,0.673469387755102,5,129,30,7,False,4,IC,8
2,0.6326530612244898,6,129,30,6,False,4,IC,8
5,0.6122448979591837,7,129,30,8,False,4,IC,8
7,0.5510204081632653,8,129,30,2,False,4,IC,8
1,1.0,1,139,40,4,True,4,IC,8
0,0.8979591836734694,2,139,40,5,False,4,IC,8
3,0.8775510204081632,3,139,40,3,False,4,IC,8
6,0.6734693877551019,4,139,40,1,False,4,IC,8
4,0.663265306122449,5,139,40,7,False,4,IC,8
5,0.5714285714285714,6,139,40,8,False,4,IC,8
2,0.5612244897959184,7,139,40,6,False,4,IC,8
7,0.5306122448979591,8,139,40,2,False,4,IC,8
1,1.0,1,149,50,4,True,4,IC,8
3,0.8775510204081632,2,149,50,3,False,4,IC,8
0,0.8775510204081632,2,149,50,5,False,4,IC,8
6,0.6734693877551019,4,149,50,1,False,4,IC,8
4,0.663265306122449,5,149,50,7,False,4,IC,8
2,0.5510204081632654,6,149,50,6,False,4,IC,8
5,0.5510204081632654,6,149,50,8,False,4,IC,8
7,0.5306122448979591,8,149,50,2,False,4,IC,8
1,1.0,1,159,60,4,True,4,IC,8
3,0.8775510204081632,2,159,60,3,False,4,IC,8
0,0.8775510204081632,2,159,60,5,False,4,IC,8
6,0.6734693877551019,4,159,60,1,False,4,IC,8
4,0.663265306122449,5,159,60,7,False,4,IC,8
2,0.5510204081632654,6,159,60,6,False,4,IC,8
5,0.5510204081632654,6,159,60,8,False,4,IC,8
7,0.5102040816326531,8,159,60,2,False,4,IC,8
1,1.0,1,169,70,4,True,4,IC,8
3,0.8775510204081632,2,169,70,3,False,4,IC,8
0,0.8775510204081632,2,169,70,5,False,4,IC,8
6,0.6734693877551019,4,169,70,1,False,4,IC,8
4,0.663265306122449,5,169,70,7,False,4,IC,8
2,0.5510204081632654,6,169,70,6,False,4,IC,8
5,0.5510204081632654,6,169,70,8,False,4,IC,8
7,0.5102040816326531,8,169,70,2,False,4,IC,8
1,1.0,1,179,80,4,True,4,IC,8
3,0.8775510204081632,2,179,80,3,False,4,IC,8
0,0.8775510204081632,2,179,80,5,False,4,IC,8
6,0.6734693877551019,4,179,80,1,False,4,IC,8
4,0.663265306122449,5,179,80,7,False,4,IC,8
2,0.5510204081632654,6,179,80,6,False,4,IC,8
5,0.5510204081632654,6,179,80,8,False,4,IC,8
7,0.5102040816326531,8,179,80,2,False,4,IC,8
1,1.0,1,189,90,4,True,4,IC,8
3,0.8775510204081632,2,189,90,3,False,4,IC,8
0,0.8775510204081632,2,189,90,5,False,4,IC,8
6,0.6734693877551019,4,189,90,1,False,4,IC,8
4,0.663265306122449,5,189,90,7,False,4,IC,8
2,0.5510204081632654,6,189,90,6,False,4,IC,8
5,0.5510204081632654,6,189,90,8,False,4,IC,8
7,0.5102040816326531,8,189,90,2,False,4,IC,8
1,1.0,1,199,100,4,True,4,IC,8
3,0.8775510204081632,2,199,100,3,False,4,IC,8
0,0.8775510204081632,2,199,100,5,False,4,IC,8
6,0.6734693877551019,4,199,100,1,False,4,IC,8
4,0.663265306122449,5,199,100,7,False,4,IC,8
2,0.5510204081632654,6,199,100,6,False,4,IC,8
5,0.5510204081632654,6,199,100,8,False,4,IC,8
7,0.5102040816326531,8,199,100,2,False,4,IC,8
6,1.0,1,100,0,1,False,4,IC,8
7,1.0,1,100,0,2,False,4,IC,8
3,1.0,1,100,0,3,False,4,IC,8
0,1.0,1,100,0,4,True,4,IC,8
2,1.0,1,100,0,5,False,4,IC,8
5,1.0,1,100,0,6,False,4,IC,8
4,0.9693877551020408,7,100,0,7,False,4,IC,8
1,0.9387755102040816,8,100,0,8,False,4,IC,8
6,1.0,1,109,10,1,False,4,IC,8
7,1.0,1,109,10,2,False,4,IC,8
3,1.0,1,109,10,3,False,4,IC,8
0,1.0,1,109,10,4,True,4,IC,8
5,1.0,1,109,10,6,False,4,IC,8
2,0.8979591836734694,6,109,10,5,False,4,IC,8
1,0.8775510204081632,7,109,10,8,False,4,IC,8
4,0.8571428571428571,8,109,10,7,False,4,IC,8
0,1.0,1,119,20,4,True,4,IC,8
6,0.9591836734693878,2,119,20,1,False,4,IC,8
5,0.9489795918367346,3,119,20,6,False,4,IC,8
7,0.7448979591836735,4,119,20,2,False,4,IC,8
1,0.7244897959183673,5,119,20,8,False,4,IC,8
3,0.7142857142857143,6,119,20,3,False,4,IC,8
2,0.6938775510204082,7,119,20,5,False,4,IC,8
4,0.6836734693877551,8,119,20,7,False,4,IC,8
0,1.0,1,129,30,4,True,4,IC,8
6,0.9387755102040816,2,129,30,1,False,4,IC,8
5,0.8979591836734694,3,129,30,6,False,4,IC,8
1,0.7142857142857143,4,129,30,8,False,4,IC,8
4,0.6530612244897959,5,129,30,7,False,4,IC,8
7,0.6326530612244898,6,129,30,2,False,4,IC,8
2,0.6224489795918366,7,129,30,5,False,4,IC,8
3,0.5714285714285714,8,129,30,3,False,4,IC,8
0,1.0,1,139,40,4,True,4,IC,8
6,0.8979591836734694,2,139,40,1,False,4,IC,8
5,0.8775510204081632,3,139,40,6,False,4,IC,8
1,0.663265306122449,4,139,40,8,False,4,IC,8
4,0.6530612244897959,5,139,40,7,False,4,IC,8
7,0.5714285714285714,6,139,40,2,False,4,IC,8
3,0.5714285714285714,6,139,40,3,False,4,IC,8
2,0.5510204081632654,8,139,40,5,False,4,IC,8
0,1.0,1,149,50,4,True,4,IC,8
6,0.8775510204081632,2,149,50,1,False,4,IC,8
5,0.8775510204081632,2,149,50,6,False,4,IC,8
4,0.6530612244897959,4,149,50,7,False,4,IC,8
1,0.6326530612244898,5,149,50,8,False,4,IC,8
3,0.5510204081632654,6,149,50,3,False,4,IC,8
2,0.5510204081632654,6,149,50,5,False,4,IC,8
7,0.5102040816326531,8,149,50,2,False,4,IC,8
0,1.0,1,159,60,4,True,4,IC,8
6,0.8775510204081632,2,159,60,1,False,4,IC,8
5,0.8775510204081632,2,159,60,6,False,4,IC,8
4,0.6530612244897959,4,159,60,7,False,4,IC,8
1,0.6326530612244898,5,159,60,8,False,4,IC,8
3,0.5510204081632654,6,159,60,3,False,4,IC,8
2,0.5510204081632654,6,159,60,5,False,4,IC,8
7,0.5102040816326531,8,159,60,2,False,4,IC,8
0,1.0,1,169,70,4,True,4,IC,8
6,0.8775510204081632,2,169,70,1,False,4,IC,8
5,0.8775510204081632,2,169,70,6,False,4,IC,8
4,0.6530612244897959,4,169,70,7,False,4,IC,8
1,0.6326530612244898,5,169,70,8,False,4,IC,8
3,0.5510204081632654,6,169,70,3,False,4,IC,8
2,0.5510204081632654,6,169,70,5,False,4,IC,8
7,0.5102040816326531,8,169,70,2,False,4,IC,8
0,1.0,1,179,80,4,True,4,IC,8
6,0.8775510204081632,2,179,80,1,False,4,IC,8
5,0.8775510204081632,2,179,80,6,False,4,IC,8
4,0.6530612244897959,4,179,80,7,False,4,IC,8
1,0.6326530612244898,5,179,80,8,False,4,IC,8
3,0.5510204081632654,6,179,80,3,False,4,IC,8
2,0.5510204081632654,6,179,80,5,False,4,IC,8
7,0.5102040816326531,8,179,80,2,False,4,IC,8
0,1.0,1,189,90,4,True,4,IC,8
6,0.8775510204081632,2,189,90,1,False,4,IC,8
5,0.8775510204081632,2,189,90,6,False,4,IC,8
4,0.6530612244897959,4,189,90,7,False,4,IC,8
1,0.6326530612244898,5,189,90,8,False,4,IC,8
3,0.5510204081632654,6,189,90,3,False,4,IC,8
2,0.5510204081632654,6,189,90,5,False,4,IC,8
7,0.5102040816326531,8,189,90,2,False,4,IC,8
0,1.0,1,199,100,4,True,4,IC,8
6,0.8775510204081632,2,199,100,1,False,4,IC,8
5,0.8775510204081632,2,199,100,6,False,4,IC,8
4,0.6530612244897959,4,199,100,7,False,4,IC,8
1,0.6326530612244898,5,199,100,8,False,4,IC,8
3,0.5510204081632654,6,199,100,3,False,4,IC,8
2,0.5510204081632654,6,199,100,5,False,4,IC,8
7,0.5102040816326531,8,199,100,2,False,4,IC,8
6,1.0,1,100,0,1,False,4,IC,8
1,1.0,1,100,0,2,False,4,IC,8
0,1.0,1,100,0,3,False,4,IC,8
2,1.0,1,100,0,4,True,4,IC,8
5,1.0,1,100,0,5,False,4,IC,8
3,0.9897959183673469,6,100,0,6,False,4,IC,8
7,0.979591836734694,7,100,0,7,False,4,IC,8
4,0.9081632653061226,8,100,0,8,False,4,IC,8
2,1.0,1,109,10,4,True,4,IC,8
3,0.9693877551020408,2,109,10,6,False,4,IC,8
1,0.9693877551020408,2,109,10,2,False,4,IC,8
5,0.9693877551020408,2,109,10,5,False,4,IC,8
7,0.9591836734693878,5,109,10,7,False,4,IC,8
0,0.9183673469387755,6,109,10,3,False,4,IC,8
6,0.8673469387755102,7,109,10,1,False,4,IC,8
4,0.8367346938775511,8,109,10,8,False,4,IC,8
2,1.0,1,119,20,4,True,4,IC,8
5,0.9183673469387755,2,119,20,5,False,4,IC,8
4,0.8061224489795918,3,119,20,8,False,4,IC,8
7,0.7959183673469388,4,119,20,7,False,4,IC,8
6,0.7755102040816325,5,119,20,1,False,4,IC,8
3,0.7244897959183673,6,119,20,6,False,4,IC,8
1,0.7142857142857143,7,119,20,2,False,4,IC,8
0,0.7040816326530612,8,119,20,3,False,4,IC,8
2,1.0,1,129,30,4,True,4,IC,8
5,0.8775510204081632,2,129,30,5,False,4,IC,8
4,0.7857142857142857,3,129,30,8,False,4,IC,8
7,0.7653061224489797,4,129,30,7,False,4,IC,8
6,0.7142857142857143,5,129,30,1,False,4,IC,8
0,0.6122448979591837,6,129,30,3,False,4,IC,8
1,0.5714285714285714,7,129,30,2,False,4,IC,8
3,0.5612244897959184,8,129,30,6,False,4,IC,8
2,1.0,1,139,40,4,True,4,IC,8
5,0.8775510204081632,2,139,40,5,False,4,IC,8
4,0.7857142857142857,3,139,40,8,False,4,IC,8
6,0.7142857142857143,4,139,40,1,False,4,IC,8
7,0.6938775510204083,5,139,40,7,False,4,IC,8
0,0.5816326530612245,6,139,40,3,False,4,IC,8
1,0.5510204081632653,7,139,40,2,False,4,IC,8
3,0.5408163265306122,8,139,40,6,False,4,IC,8
2,1.0,1,149,50,4,True,4,IC,8
5,0.8775510204081632,2,149,50,5,False,4,IC,8
4,0.7857142857142857,3,149,50,8,False,4,IC,8
6,0.7040816326530611,4,149,50,1,False,4,IC,8
7,0.673469387755102,5,149,50,7,False,4,IC,8
0,0.5510204081632654,6,149,50,3,False,4,IC,8
3,0.5408163265306122,7,149,50,6,False,4,IC,8
1,0.5102040816326531,8,149,50,2,False,4,IC,8
2,1.0,1,159,60,4,True,4,IC,8
